design_name,design_id,num_ips,lut_util_pct,ff_util_pct,slice_util_pct,bram_util_pct,dsp_util_pct,io_util_pct,synth_lut_util_pct,synth_ff_util_pct,synth_bram_util_pct,synth_dsp_util_pct,wns_ns,tns_ns,failing_endpoints,total_endpoints,logic_levels,max_logic_levels,data_path_delay_ns,clk_period_ns,congestion_north_pct,congestion_south_pct,congestion_east_pct,congestion_west_pct,congestion_max_pct,has_congestion_hotspot,synth_elapsed_s,opt_elapsed_s,place_elapsed_s,route_elapsed_s,impl_elapsed_s,total_elapsed_s
design_7651,7651,26,39.79,22.85,60.75,0.0,18.38,29.2,,,,,-123.956,-20629.248,7575,197824,292,15,131.951,8.333,70.2703,86.4865,70.5882,86.7647,86.7647,True,38.0,81.0,298.0,422.0,801.0,839.0
design_7652,7652,28,37.9,23.97,58.29,0.0,19.05,66.4,,,,,-117.715,-30117.066,8245,187196,199,13,125.644,8.333,88.7387,90.0901,88.2353,90.9007,90.9007,True,36.0,73.0,278.0,661.0,1012.0,1048.0
design_7653,7653,23,27.66,14.77,41.3,7.67,5.81,56.0,,,,,-3.549,-9651.993,9702,104295,14,22,11.493,8.333,66.6667,72.973,77.9412,79.4118,79.4118,False,44.0,43.0,192.0,200.0,435.0,479.0
design_7654,7654,21,35.36,22.41,55.61,0.0,3.38,97.2,,,,,-33.379,-46476.145,16665,228459,114,21,41.64,8.333,75.6757,74.7748,86.7647,76.4706,86.7647,True,36.0,76.0,277.0,196.0,549.0,585.0
design_7655,7655,30,44.82,32.25,71.72,0.0,17.97,51.0,,,,,0.175,0.0,0,356032,10,14,7.531,8.333,,,,,,,41.0,95.0,380.0,440.0,915.0,956.0
design_7656,7656,21,51.91,36.13,81.3,0.0,7.3,92.8,,,,,-1.677,-998.303,5379,454504,13,17,10.011,8.333,92.7928,93.6937,91.1765,88.0515,93.6937,True,36.0,73.0,448.0,447.0,968.0,1004.0
design_7657,7657,23,53.52,29.92,84.86,33.42,22.03,47.8,,,,,-6.429,-109983.211,54055,217351,18,22,14.076,8.333,88.2672,93.9189,87.3851,85.9835,93.9189,True,43.0,95.0,396.0,1850.0,2341.0,2384.0
design_7658,7658,23,60.42,44.52,93.75,0.0,10.95,52.4,,,,,-1.926,-28057.957,40706,590031,9,13,10.022,8.333,86.5428,85.5856,85.162,89.1601,89.1601,True,36.0,112.0,612.0,1056.0,1780.0,1816.0
design_7659,7659,22,29.07,15.86,40.96,0.0,8.78,24.4,,,,,-84.781,-25160.725,8192,86161,255,17,92.908,8.333,70.2703,69.3694,69.1176,73.5294,73.5294,False,38.0,85.0,184.0,249.0,518.0,556.0
design_7660,7660,22,28.09,17.61,45.98,8.22,9.32,46.8,,,,,-1.29,-947.039,3327,115189,0,18,9.091,8.333,87.3874,73.8739,91.1765,83.8235,91.1765,True,43.0,68.0,208.0,264.0,540.0,583.0
design_7661,7661,23,38.84,19.81,60.97,0.0,6.22,13.0,,,,,-185.938,-188732.547,35297,136813,482,17,193.926,8.333,70.2703,87.3874,89.7059,86.7647,89.7059,True,41.0,67.0,259.0,716.0,1042.0,1083.0
design_7662,7662,27,29.03,17.89,44.39,0.0,4.73,31.6,,,,,-4.25,-9076.888,7549,120475,20,21,12.12,8.333,81.0811,70.2703,89.7059,92.6471,92.6471,True,42.0,63.0,206.0,224.0,493.0,535.0
design_7663,7663,22,25.87,16.42,43.39,0.0,9.73,49.6,,,,,-29.398,-21210.871,11456,117741,60,60,37.355,8.333,59.4595,71.1712,77.9412,67.6471,77.9412,False,38.0,60.0,187.0,146.0,393.0,431.0
design_7664,7664,26,68.32,40.6,95.38,0.0,10.41,60.6,,,,,-10.946,-319375.062,95346,276513,23,23,18.65,8.333,88.8514,86.4865,89.3152,86.127,89.3152,True,52.0,101.0,505.0,1648.0,2254.0,2306.0
design_7665,7665,24,68.14,44.07,90.24,13.7,5.27,41.8,,,,,-1.101,-10952.491,32162,625068,0,17,3.018,8.333,86.6795,88.6824,91.6392,88.6536,91.6392,True,36.0,122.0,589.0,2178.0,2889.0,2925.0
design_7666,7666,29,69.59,32.87,92.25,0.0,12.3,54.6,,,,,-5.642,-114151.5,64751,233259,18,18,13.579,8.333,89.0766,93.2432,93.727,85.8168,93.727,True,50.0,128.0,480.0,1205.0,1813.0,1863.0
design_7667,7667,30,25.73,14.4,40.1,0.0,2.43,78.4,,,,,-4.03,-6669.492,6564,106150,17,18,11.897,8.333,64.8649,74.7748,72.0588,79.4118,79.4118,False,44.0,43.0,186.0,183.0,412.0,456.0
design_7668,7668,21,20.17,11.91,32.19,7.12,4.59,30.0,,,,,-0.251,-1.538,14,92673,10,18,7.741,8.333,77.4775,66.6667,89.7059,76.4706,89.7059,True,35.0,48.0,141.0,190.0,379.0,414.0
design_7669,7669,24,76.05,31.84,96.62,11.78,6.89,71.2,,,,,-7.998,-245973.328,84378,221501,19,24,15.842,8.333,88.4009,93.018,90.4699,87.5689,93.018,True,48.0,97.0,523.0,4253.0,4873.0,4921.0
design_7670,7670,23,43.58,21.33,64.94,0.0,8.92,50.8,,,,,-109.328,-288952.125,48824,153735,276,20,117.01,8.333,98.1982,81.982,95.5882,86.3971,98.1982,True,49.0,75.0,275.0,300.0,650.0,699.0
design_7671,7671,30,25.7,16.83,33.51,0.0,16.22,24.8,,,,,0.047,0.0,0,110690,12,19,8.049,8.333,,,,,,,40.0,59.0,146.0,181.0,386.0,426.0
design_7672,7672,24,49.68,28.75,73.01,0.0,6.08,52.4,,,,,-94.235,-51357.289,13604,250047,257,26,102.173,8.333,74.7748,73.8739,91.1765,79.4118,91.1765,True,36.0,64.0,350.0,412.0,826.0,862.0
design_7673,7673,28,37.2,23.44,63.29,0.0,17.97,32.4,,,,,-2.765,-6420.079,8414,169603,13,19,10.356,8.333,88.964,72.0721,86.0294,92.6471,92.6471,True,40.0,65.0,280.0,497.0,842.0,882.0
design_7674,7674,22,11.34,6.42,16.75,0.0,3.51,14.8,,,,,-1.16,-101.124,193,40648,13,13,9.422,8.333,74.7748,50.4505,75.0,86.7647,86.7647,True,37.0,39.0,90.0,158.0,287.0,324.0
design_7675,7675,30,36.57,22.11,46.08,13.42,16.89,30.8,,,,,-80.886,-65576.117,16857,127642,279,28,88.625,8.333,86.8806,86.7117,92.6011,94.3934,94.3934,True,40.0,65.0,231.0,356.0,652.0,692.0
design_7676,7676,21,58.63,37.71,84.34,0.0,11.08,31.8,,,,,-1.954,-12011.168,17432,427994,12,19,10.14,8.333,86.2472,85.304,91.3235,85.7077,91.3235,True,38.0,102.0,498.0,578.0,1178.0,1216.0
design_7677,7677,21,16.55,11.1,30.0,22.74,3.51,48.8,,,,,-2.266,-504.362,851,77245,13,16,10.017,8.333,80.1802,56.7568,72.0588,70.5882,80.1802,False,39.0,45.0,127.0,185.0,357.0,396.0
design_7678,7678,24,48.54,28.06,76.36,42.47,17.3,48.4,,,,,-7.362,-33102.457,21448,196608,22,23,14.954,8.333,90.0901,85.5856,80.8824,92.6471,92.6471,True,42.0,90.0,344.0,255.0,689.0,731.0
design_7679,7679,23,33.15,18.9,48.07,5.21,3.65,53.6,,,,,-0.191,-4.189,48,195216,14,14,8.509,8.333,69.3694,73.8739,80.8824,86.7647,86.7647,True,35.0,50.0,254.0,228.0,532.0,567.0
design_7680,7680,22,31.82,18.71,45.79,70.14,17.97,44.2,,,,,-166.916,-80975.578,14188,143448,513,410,174.943,8.333,86.4865,65.7658,79.4118,85.2941,86.4865,True,39.0,101.0,230.0,252.0,583.0,622.0
design_7681,7681,22,29.76,19.85,48.36,0.0,13.11,26.2,,,,,-2.009,-2839.705,2919,124874,15,21,9.74,8.333,64.8649,84.6847,85.2941,85.2941,85.2941,True,42.0,55.0,204.0,260.0,519.0,561.0
design_7682,7682,21,29.38,18.26,48.31,0.0,6.22,58.2,,,,,-3.188,-8716.884,8962,118666,14,15,11.113,8.333,81.0811,83.7838,76.4706,92.6471,92.6471,True,42.0,57.0,219.0,206.0,482.0,524.0
design_7683,7683,23,20.2,11.89,30.9,7.4,4.46,50.6,,,,,-4.749,-7231.877,5104,80337,18,19,12.531,8.333,64.8649,57.6577,79.4118,83.8235,83.8235,False,41.0,46.0,164.0,144.0,354.0,395.0
design_7684,7684,23,26.4,21.81,40.77,0.0,27.7,50.8,,,,,-2.441,-1067.989,2517,148168,11,15,10.756,8.333,80.1802,72.973,80.8824,80.8824,80.8824,False,36.0,76.0,210.0,216.0,502.0,538.0
design_7685,7685,27,28.91,17.72,35.99,0.0,14.32,41.4,,,,,0.089,0.0,0,141912,6,30,7.567,8.333,,,,,,,37.0,46.0,246.0,237.0,529.0,566.0
design_7686,7686,25,26.08,15.46,39.43,6.58,6.89,68.4,,,,,-5.104,-6719.342,4289,95867,17,19,12.98,8.333,65.7658,61.2613,76.4706,67.6471,76.4706,False,45.0,47.0,197.0,205.0,449.0,494.0
design_7687,7687,28,63.28,38.53,78.76,74.79,25.54,41.4,,,,,-9.224,-92182.867,41752,254155,107,61,17.166,8.333,89.4707,92.1312,87.5919,89.0702,92.1312,True,45.0,134.0,483.0,772.0,1389.0,1434.0
design_7688,7688,28,44.35,27.26,65.59,10.41,11.62,30.6,,,,,-35.608,-53806.551,17667,276972,142,31,43.511,8.333,72.0721,77.4775,80.8824,73.5294,80.8824,False,40.0,99.0,307.0,219.0,625.0,665.0
design_7689,7689,21,29.63,22.65,42.45,18.9,31.62,91.0,,,,,0.389,0.0,0,152520,5,13,7.789,8.333,,,,,,,39.0,71.0,166.0,174.0,411.0,450.0
design_7690,7690,21,30.34,17.19,46.64,0.0,5.41,39.6,,,,,-1.43,-25.934,96,157104,0,17,2.364,8.333,72.973,67.5676,82.3529,85.2941,85.2941,True,35.0,46.0,216.0,190.0,452.0,487.0
design_7691,7691,24,34.48,16.8,53.13,13.97,7.3,38.0,,,,,-142.992,-94954.742,21703,120153,424,18,150.981,8.333,77.4775,70.2703,91.1765,80.8824,91.1765,True,43.0,67.0,215.0,974.0,1256.0,1299.0
design_7692,7692,24,51.51,39.04,85.59,24.66,30.54,58.6,,,,,-1.081,-3076.149,7876,403325,6,15,8.382,8.333,90.0901,88.5135,92.2794,87.1324,92.2794,True,36.0,114.0,403.0,626.0,1143.0,1179.0
design_7693,7693,26,15.74,10.8,21.28,0.0,8.92,24.2,,,,,0.397,0.0,0,76840,0,22,7.214,8.333,,,,,,,36.0,62.0,109.0,122.0,293.0,329.0
design_7694,7694,29,65.45,44.54,90.79,10.96,11.62,53.8,,,,,-55.533,-91417.766,46402,593469,171,19,63.515,8.333,90.0901,90.991,94.1176,88.0515,94.1176,True,40.0,125.0,603.0,493.0,1221.0,1261.0
design_7695,7695,27,21.01,13.53,35.42,0.0,8.65,44.2,,,,,-1.927,-1959.705,3918,88902,11,17,10.192,8.333,72.0721,72.0721,83.8235,88.2353,88.2353,True,38.0,52.0,144.0,157.0,353.0,391.0
design_7696,7696,30,25.72,15.93,42.0,7.12,4.46,23.4,,,,,-0.365,-106.112,635,110088,0,14,8.076,8.333,72.973,54.955,77.9412,76.4706,77.9412,False,44.0,66.0,185.0,196.0,447.0,491.0
design_7697,7697,22,40.71,24.11,56.02,12.6,6.76,30.8,,,,,-0.665,-295.558,1255,193983,0,29,8.176,8.333,87.3874,84.6847,89.7059,90.7169,90.7169,True,35.0,75.0,311.0,283.0,669.0,704.0
design_7698,7698,27,35.29,23.45,54.33,0.0,11.49,70.6,,,,,-1.246,-545.969,1402,207512,8,17,8.962,8.333,90.991,70.2703,89.7059,86.7647,90.991,True,39.0,79.0,208.0,297.0,584.0,623.0
design_7699,7699,24,27.0,20.37,41.25,77.53,14.19,50.8,,,,,-0.423,-301.999,1983,151034,0,15,8.37,8.333,86.4865,72.973,92.6471,94.1176,94.1176,True,41.0,100.0,204.0,418.0,722.0,763.0
design_7700,7700,30,37.04,22.99,50.24,0.0,23.78,17.8,,,,,-123.05,-118001.117,30370,157415,372,22,131.101,8.333,77.4775,73.8739,82.3529,86.7647,86.7647,True,38.0,75.0,246.0,410.0,731.0,769.0
design_7701,7701,22,21.18,15.05,34.57,0.0,17.7,34.0,,,,,0.29,0.0,0,108660,0,19,7.447,8.333,,,,,,,44.0,143.0,136.0,140.0,419.0,463.0
design_7702,7702,23,44.71,29.73,69.76,9.59,4.86,59.0,,,,,-0.879,-3437.294,13929,374070,8,14,8.223,8.333,86.4865,87.0636,85.6618,85.4779,87.0636,True,36.0,79.0,414.0,475.0,968.0,1004.0
design_7703,7703,24,27.35,13.21,41.2,6.03,4.73,11.0,,,,,-135.007,-39045.781,16204,86254,486,17,142.955,8.333,56.7568,65.7658,70.5882,72.0588,72.0588,False,39.0,68.0,173.0,148.0,389.0,428.0
design_7704,7704,29,26.68,16.01,39.36,0.0,6.76,37.0,,,,,-1.909,-49.002,36,135187,14,15,9.765,8.333,61.2613,67.5676,73.5294,77.9412,77.9412,False,39.0,69.0,196.0,164.0,429.0,468.0
design_7705,7705,28,30.94,19.44,46.29,0.0,6.08,29.8,,,,,-0.767,-4.572,29,183033,0,19,1.712,8.333,72.0721,67.5676,95.5882,77.9412,95.5882,True,37.0,79.0,216.0,174.0,469.0,506.0
design_7706,7706,21,23.57,15.36,42.21,4.93,16.49,27.4,,,,,-9.272,-10574.314,6794,101448,26,26,16.772,8.333,69.3694,60.3604,77.9412,73.5294,77.9412,False,40.0,44.0,176.0,129.0,349.0,389.0
design_7707,7707,25,52.87,31.89,79.49,66.3,19.73,30.6,,,,,-4.945,-41863.609,27917,229599,17,21,12.664,8.333,91.8919,95.4955,89.7059,85.6618,95.4955,True,48.0,110.0,382.0,522.0,1014.0,1062.0
design_7708,7708,30,53.02,34.28,81.2,0.0,20.0,54.2,,,,,-5.504,-40709.074,34522,223863,21,22,13.093,8.333,88.7387,91.2162,94.4853,87.5,94.4853,True,45.0,104.0,392.0,420.0,916.0,961.0
design_7709,7709,24,36.7,23.33,58.01,19.73,5.95,70.8,,,,,-1.404,-130.336,473,226690,0,17,2.236,8.333,87.1622,71.1712,88.2353,95.5882,95.5882,True,36.0,75.0,245.0,271.0,591.0,627.0
design_7710,7710,30,31.01,21.41,49.72,52.6,17.57,46.0,,,,,-0.093,-0.212,4,151467,10,17,8.358,8.333,85.5856,75.6757,82.3529,88.2353,88.2353,True,40.0,93.0,219.0,268.0,580.0,620.0
design_7711,7711,28,61.07,40.85,87.31,0.0,12.03,40.4,,,,,-0.958,-80.877,682,558584,13,15,8.822,8.333,92.286,93.4685,92.0956,86.3052,93.4685,True,36.0,262.0,565.0,1519.0,2346.0,2382.0
design_7712,7712,27,27.1,15.55,42.46,0.0,10.14,83.0,,,,,-4.438,-5429.996,4504,107088,18,18,12.334,8.333,63.964,73.8739,67.6471,73.5294,73.8739,False,43.0,44.0,320.0,161.0,525.0,568.0
design_7713,7713,28,48.8,28.43,78.86,0.0,10.0,42.4,,,,,-161.487,-394375.719,63515,183278,534,21,169.398,8.333,84.6847,88.2883,83.8235,87.5,88.2883,True,45.0,83.0,318.0,592.0,993.0,1038.0
design_7714,7714,27,40.75,27.44,65.16,0.0,23.24,95.6,,,,,-2.17,-3758.255,11461,263859,14,14,10.437,8.333,87.3874,87.6126,86.2592,90.625,90.625,True,40.0,135.0,336.0,1042.0,1513.0,1553.0
design_7715,7715,22,37.56,27.68,60.09,17.26,10.95,49.2,,,,,0.203,0.0,0,325565,1,16,8.018,8.333,,,,,,,35.0,80.0,337.0,626.0,1043.0,1078.0
design_7716,7716,21,59.87,40.74,88.15,12.33,12.3,51.0,,,,,-0.596,-1360.553,7283,529892,8,14,8.273,8.333,91.1036,85.9234,89.7059,90.6904,91.1036,True,38.0,105.0,537.0,1511.0,2153.0,2191.0
design_7717,7717,24,26.24,16.32,40.62,6.58,4.73,50.0,,,,,-1.342,-94.507,308,123710,9,16,9.511,8.333,60.3604,72.973,70.5882,75.0,75.0,False,32.0,39.0,182.0,186.0,407.0,439.0
design_7718,7718,26,42.54,27.36,66.66,18.08,12.03,53.2,,,,,-0.938,-51.17,176,245051,6,23,9.078,8.333,72.973,58.5586,72.0588,89.7059,89.7059,True,35.0,80.0,308.0,332.0,720.0,755.0
design_7719,7719,26,57.85,38.64,93.23,0.0,11.76,27.2,,,,,-9.205,-157487.828,58632,257467,21,23,16.96,8.333,91.6667,87.8941,89.7059,92.9228,92.9228,True,49.0,122.0,459.0,1680.0,2261.0,2310.0
design_7720,7720,23,15.72,10.4,23.82,0.0,10.0,45.2,,,,,-0.989,-18.136,45,67195,6,16,9.132,8.333,69.3694,64.8649,86.7647,85.2941,86.7647,True,34.0,39.0,109.0,153.0,301.0,335.0
design_7721,7721,23,22.3,13.19,34.48,0.0,9.46,43.0,,,,,-93.287,-57492.574,13351,91221,160,23,101.369,8.333,61.2613,67.5676,75.0,79.4118,79.4118,False,37.0,225.0,157.0,375.0,757.0,794.0
design_7722,7722,24,26.7,15.89,40.58,0.0,3.92,49.8,,,,,-0.896,-46.573,162,146011,0,15,1.81,8.333,68.4685,71.1712,76.4706,75.0,76.4706,False,33.0,61.0,183.0,305.0,549.0,582.0
design_7723,7723,27,25.22,14.74,38.65,25.48,9.73,36.2,,,,,-0.748,-3.368,12,84610,0,17,1.663,8.333,65.7658,61.2613,79.4118,77.9412,79.4118,False,37.0,53.0,161.0,160.0,374.0,411.0
design_7724,7724,28,38.6,27.07,59.42,0.0,4.59,52.4,,,,,-0.844,-250.282,1484,302950,0,21,1.857,8.333,89.5833,92.7928,92.6241,92.0037,92.7928,True,38.0,83.0,333.0,469.0,885.0,923.0
design_7725,7725,28,61.27,31.99,83.53,0.0,8.78,43.4,,,,,-6.074,-104431.406,50346,197883,18,20,13.602,8.333,94.7635,87.5,85.6618,89.5221,94.7635,True,48.0,87.0,411.0,2921.0,3419.0,3467.0
design_7726,7726,26,43.76,24.06,60.25,0.0,7.57,69.2,,,,,-8.394,-89539.867,38604,165166,21,24,15.933,8.333,81.0811,78.3784,97.0588,88.2353,97.0588,True,45.0,78.0,306.0,267.0,651.0,696.0
design_7727,7727,24,15.75,8.46,19.72,0.0,3.78,35.8,,,,,-25.158,-17987.293,6936,48538,95,95,32.948,8.333,64.8649,93.6937,73.5294,73.5294,93.6937,True,34.0,32.0,99.0,230.0,361.0,395.0
design_7728,7728,27,32.27,19.62,45.78,0.0,7.7,53.2,,,,,-3.222,-4523.84,3497,150669,3,26,9.925,8.333,67.5676,78.3784,77.9412,67.6471,78.3784,False,41.0,68.0,206.0,826.0,1100.0,1141.0
design_7729,7729,28,29.35,19.04,49.34,0.0,12.84,47.8,,,,,-4.108,-4277.527,4136,128908,16,17,11.827,8.333,83.7838,69.3694,75.0,86.7647,86.7647,True,43.0,62.0,211.0,205.0,478.0,521.0
design_7730,7730,23,31.45,19.48,48.25,0.0,4.32,22.4,,,,,-0.172,-0.44,5,212949,0,14,0.976,8.333,90.0901,78.3784,85.6618,87.8676,90.0901,True,35.0,65.0,222.0,396.0,683.0,718.0
design_7731,7731,24,32.27,17.89,48.19,0.0,8.24,25.2,,,,,-85.521,-128109.477,28053,133582,222,27,93.344,8.333,60.3604,74.7748,77.9412,85.2941,85.2941,True,43.0,68.0,216.0,887.0,1171.0,1214.0
design_7732,7732,21,24.1,15.44,38.72,45.21,7.43,28.6,,,,,-1.548,-49.469,134,122834,14,19,9.84,8.333,90.991,74.7748,82.3529,90.0735,90.991,True,38.0,58.0,206.0,192.0,456.0,494.0
design_7733,7733,22,25.31,16.52,39.94,0.0,4.19,16.4,,,,,-0.298,-1.321,6,187545,9,17,8.549,8.333,82.8829,73.8739,95.5882,86.7647,95.5882,True,40.0,53.0,221.0,233.0,507.0,547.0
design_7734,7734,27,49.86,29.95,71.05,8.22,6.08,36.4,,,,,-101.341,-95638.117,35495,350067,338,26,109.263,8.333,79.2793,81.982,88.2353,89.7059,89.7059,True,37.0,77.0,388.0,324.0,789.0,826.0
design_7735,7735,23,33.28,15.67,45.0,0.0,3.78,44.4,,,,,-9.864,-39644.676,20308,105171,28,34,18.24,8.333,84.6847,89.1892,82.3529,89.7059,89.7059,True,38.0,55.0,272.0,260.0,587.0,625.0
design_7736,7736,23,48.61,33.33,77.07,33.15,18.92,40.2,,,,,-2.296,-17150.977,14698,269551,11,27,10.61,8.333,86.9369,86.4865,87.1323,91.636,91.636,True,36.0,91.0,371.0,502.0,964.0,1000.0
design_7737,7737,25,40.51,27.26,62.19,31.78,12.03,74.6,,,,,-0.545,-32.815,396,254515,6,12,8.068,8.333,96.3964,87.3874,95.5882,86.0294,96.3964,True,37.0,85.0,319.0,321.0,725.0,762.0
design_7738,7738,30,75.85,51.82,94.88,6.03,2.3,66.8,,,,,-1.226,-3772.87,10958,738994,1,14,9.115,8.333,85.8611,86.9669,88.6371,93.7022,93.7022,True,39.0,108.0,729.0,9933.0,10770.0,10809.0
design_7739,7739,28,33.58,20.93,54.4,0.0,14.59,25.8,,,,,-2.896,-5407.903,5907,153798,15,17,10.773,8.333,85.5856,72.0721,77.9412,86.7647,86.7647,True,39.0,61.0,225.0,279.0,565.0,604.0
design_7740,7740,26,19.25,12.25,33.11,0.0,9.59,46.4,,,,,-2.621,-2131.962,2650,85617,12,17,10.811,8.333,75.6757,65.7658,92.6471,75.0,92.6471,True,36.0,45.0,147.0,184.0,376.0,412.0
design_7741,7741,28,60.41,40.95,91.25,0.0,7.7,44.2,,,,,-1.169,-48.768,231,397586,11,22,9.405,8.333,94.5946,94.5946,88.0285,86.0294,94.5946,True,41.0,97.0,435.0,424.0,956.0,997.0
design_7742,7742,28,85.58,46.43,98.07,33.15,7.03,42.0,,,,,-82.603,-324546.812,107700,500632,202,200,90.959,8.333,89.147,88.6543,94.2555,89.815,94.2555,True,41.0,140.0,659.0,1771.0,2570.0,2611.0
design_7743,7743,24,42.35,23.51,65.94,7.95,9.86,47.8,,,,,-66.168,-237239.656,50382,154677,179,17,74.315,8.333,82.8829,75.6757,94.1176,89.7059,94.1176,True,43.0,71.0,272.0,243.0,586.0,629.0
design_7744,7744,21,48.64,21.59,68.32,1.64,1.62,63.6,,,,,-105.28,-361156.688,60013,139997,365,20,113.322,8.333,94.5946,89.1892,91.1765,88.9706,94.5946,True,48.0,65.0,301.0,545.0,911.0,959.0
design_7745,7745,24,26.35,12.76,38.54,40.55,5.68,23.6,,,,,-2.831,-4530.164,6400,103324,13,15,10.997,8.333,92.0045,91.6385,92.4632,85.0471,92.4632,True,42.0,68.0,213.0,1109.0,1390.0,1432.0
design_7746,7746,24,48.36,28.38,74.74,0.0,8.38,30.2,,,,,-5.349,-39079.676,30383,179287,17,23,13.097,8.333,86.8806,93.018,91.9118,86.9485,93.018,True,41.0,95.0,350.0,658.0,1103.0,1144.0
design_7747,7747,27,34.4,17.84,48.77,0.0,7.03,74.2,,,,,-97.16,-158523.578,30526,131269,251,24,105.134,8.333,74.7748,77.4775,72.0588,83.8235,83.8235,False,40.0,52.0,239.0,206.0,497.0,537.0
design_7748,7748,23,36.57,24.7,60.8,0.0,16.76,13.6,,,,,-2.389,-10768.931,11886,178344,13,16,10.262,8.333,86.4865,75.6757,91.1765,89.7059,91.1765,True,45.0,85.0,293.0,334.0,712.0,757.0
design_7749,7749,22,44.87,23.24,61.43,11.78,6.08,19.8,,,,,-168.843,-76150.641,24165,251622,517,29,176.371,8.333,75.6757,77.4775,85.2941,80.8824,85.2941,True,34.0,81.0,334.0,440.0,855.0,889.0
design_7750,7750,30,69.58,46.3,96.81,82.19,9.19,60.8,,,,,-1.64,-95.7,509,530799,10,23,9.65,8.333,85.7967,94.2568,86.3282,88.4651,94.2568,True,38.0,150.0,603.0,768.0,1521.0,1559.0
design_7751,7751,21,16.46,9.49,21.41,0.0,7.7,52.4,,,,,-46.365,-71468.898,12646,60605,149,22,54.438,8.333,71.1712,70.2703,82.3529,91.1765,91.1765,True,34.0,140.0,131.0,178.0,449.0,483.0
design_7752,7752,28,49.16,39.88,80.94,24.38,9.73,63.6,,,,,-1.802,-8054.856,12995,382410,51,51,10.123,8.333,89.8649,90.991,88.2353,92.6471,92.6471,True,41.0,92.0,439.0,340.0,871.0,912.0
design_7753,7753,29,33.93,21.04,56.65,0.0,9.73,53.6,,,,,-5.963,-23891.926,15705,154195,20,22,13.862,8.333,70.2703,72.0721,85.2941,91.1765,91.1765,True,41.0,71.0,249.0,274.0,594.0,635.0
design_7754,7754,25,52.54,29.47,73.77,0.0,7.16,19.8,,,,,-4.087,-54176.629,44035,198006,14,27,11.957,8.333,92.6239,96.3964,88.58,86.0294,96.3964,True,48.0,86.0,361.0,473.0,920.0,968.0
design_7755,7755,25,36.79,23.4,59.38,3.56,6.35,82.4,,,,,-0.849,-343.587,1567,267077,11,15,8.839,8.333,74.7748,82.8829,97.0588,95.5882,97.0588,True,36.0,71.0,309.0,292.0,672.0,708.0
design_7756,7756,21,33.93,22.44,56.89,0.0,2.57,64.0,,,,,-12.015,-39140.184,23813,250513,7,16,18.701,8.333,97.2973,72.973,97.0588,92.6471,97.2973,True,36.0,55.0,299.0,175.0,529.0,565.0
design_7757,7757,23,39.8,23.6,59.92,20.27,7.97,84.8,,,,,-19.234,-51579.883,16666,199468,44,44,27.206,8.333,68.4685,64.8649,67.6471,76.4706,76.4706,False,35.0,74.0,268.0,189.0,531.0,566.0
design_7758,7758,27,45.44,27.9,74.24,14.52,17.16,83.8,,,,,-6.525,-80689.078,49207,195514,20,20,14.383,8.333,90.0901,87.1622,85.5698,92.2794,92.2794,True,48.0,77.0,341.0,436.0,854.0,902.0
design_7759,7759,30,37.37,21.14,57.88,0.0,6.62,64.0,,,,,-72.117,-128641.477,26062,152310,226,89,79.86,8.333,78.3784,70.2703,83.8235,75.0,83.8235,False,42.0,83.0,240.0,408.0,731.0,773.0
design_7760,7760,23,15.65,13.2,24.04,0.0,12.16,36.6,,,,,-0.246,-0.246,1,99837,0,14,1.05,8.333,78.3784,74.7748,85.2941,86.7647,86.7647,True,36.0,54.0,126.0,156.0,336.0,372.0
design_7761,7761,28,23.04,15.89,34.2,25.75,12.97,20.2,,,,,-1.305,-151.101,1063,111321,10,22,9.585,8.333,93.6937,72.0721,88.6029,85.6618,93.6937,True,36.0,47.0,182.0,361.0,590.0,626.0
design_7762,7762,24,62.39,32.86,90.3,0.0,11.76,58.2,,,,,-6.068,-125193.781,59464,238323,18,26,13.917,8.333,91.9799,87.3874,90.5791,88.7179,91.9799,True,44.0,115.0,453.0,1751.0,2319.0,2363.0
design_7763,7763,29,69.79,45.69,91.89,24.66,25.41,41.2,,,,,-2.496,-9492.39,14757,563847,11,19,10.665,8.333,93.5072,90.164,91.7222,90.0632,93.5072,True,38.0,120.0,606.0,14140.0,14866.0,14904.0
design_7764,7764,21,11.28,6.81,14.79,0.0,5.14,18.6,,,,,0.508,0.0,0,40371,0,21,6.975,8.333,,,,,,,33.0,36.0,61.0,82.0,179.0,212.0
design_7765,7765,30,44.43,29.49,70.04,0.0,6.76,69.2,,,,,-0.753,-30.277,199,287651,15,24,8.891,8.333,77.4775,72.973,86.7647,89.7059,89.7059,True,35.0,90.0,317.0,273.0,680.0,715.0
design_7766,7766,26,39.78,21.76,57.35,0.0,8.24,47.2,,,,,-5.884,-31326.609,24755,149322,21,22,13.433,8.333,78.3784,72.973,91.1765,89.7059,91.1765,True,41.0,70.0,269.0,214.0,553.0,594.0
design_7767,7767,22,32.59,19.58,54.51,55.07,8.24,90.4,,,,,-2.856,-18155.641,25594,153659,11,18,10.918,8.333,89.9915,90.1042,87.3621,88.5972,90.1042,True,40.0,89.0,317.0,677.0,1083.0,1123.0
design_7768,7768,25,50.38,27.18,74.36,0.0,12.43,87.6,,,,,-104.808,-124748.492,30344,182441,260,29,113.107,8.333,72.0721,83.7838,88.2353,86.7647,88.2353,True,40.0,76.0,312.0,418.0,806.0,846.0
